Year;Month;Day;Hour;Minute;Wind Speed daily mean;Wind Direction daily mean;Wind Speed daily max;Wind Speed daily min
2008;01;16;00;00;8.82;164.02;26.43;3.40
2008;01;17;00;00;10.53;204.02;20.52;3.55
2008;01;18;00;00;18.93;240.24;27.19;9.69
2008;01;19;00;00;16.52;235.75;23.03;8.47
2008;01;20;00;00;9.95;225.63;16.30;4.51
2008;01;21;00;00;11.44;225.07;29.32;4.83
2008;01;22;00;00;23.91;280.62;40.42;2.88
2008;01;23;00;00;7.67;120.14;14.83;1.80
2008;01;24;00;00;5.18;216.81;6.88;4.02
2008;01;25;00;00;5.00;261.99;13.44;0.80
2008;01;26;00;00;3.55;170.81;6.29;0.36
2008;01;27;00;00;10.79;228.73;21.63;3.32
2008;01;28;00;00;2.93;64.48;5.86;1.14
2008;01;29;00;00;2.07;70.86;3.55;0.51
2008;01;30;00;00;14.04;267.33;23.58;2.10
2008;01;31;00;00;11.39;259.19;22.55;0.72
2008;02;01;00;00;32.86;232.17;48.89;4.07
2008;02;02;00;00;13.98;246.12;22.75;3.24
2008;02;03;00;00;13.17;118.55;20.01;8.05
2008;02;04;00;00;13.54;192.07;23.98;4.61
2008;02;05;00;00;12.48;194.44;27.76;6.41
2008;02;06;00;00;25.22;259.79;36.21;8.67
2008;02;07;00;00;5.26;200.77;9.37;1.30
2008;02;08;00;00;7.15;101.89;12.98;3.22
2008;02;09;00;00;6.81;171.91;12.07;2.55
2008;02;10;00;00;4.68;191.59;11.04;0.00
2008;02;11;00;00;6.41;224.89;12.18;1.84
2008;02;12;00;00;3.98;237.69;8.40;0.00
2008;02;13;00;00;6.60;181.10;12.14;2.55
2008;02;14;00;00;4.21;232.53;8.89;0.51
2008;02;15;00;00;11.43;220.37;23.58;2.16
2008;02;16;00;00;13.36;138.90;24.22;1.53
2008;02;17;00;00;5.74;182.40;15.07;0.00
2008;02;18;00;00;4.45;162.87;7.92;2.10
2008;02;19;00;00;6.70;117.67;11.53;2.16
2008;02;20;00;00;7.53;188.67;15.46;2.19
2008;02;21;00;00;10.91;222.76;24.19;3.60
2008;02;22;00;00;9.32;225.06;16.33;1.94
2008;02;23;00;00;5.13;186.16;9.73;1.44
2008;02;24;00;00;6.50;154.43;9.78;3.32
2008;02;25;00;00;5.32;177.97;8.56;1.84
2008;02;26;00;00;13.76;197.10;26.30;2.31
2008;02;27;00;00;15.25;268.82;31.44;2.81
2008;02;28;00;00;5.22;171.22;9.18;2.16
2008;02;29;00;00;21.68;245.60;32.33;6.62
2008;03;01;00;00;37.14;263.94;50.98;21.60
2008;03;02;00;00;29.30;256.28;35.87;19.48
2008;03;03;00;00;19.27;264.80;30.62;6.88
2008;03;04;00;00;18.08;196.37;40.19;3.08
2008;03;05;00;00;27.35;107.78;47.57;6.48
2008;03;06;00;00;4.75;163.34;9.20;1.53
2008;03;07;00;00;7.21;253.35;14.97;2.74
2008;03;08;00;00;3.01;209.58;5.51;0.72
2008;03;09;00;00;7.25;203.55;21.13;1.48
2008;03;10;00;00;22.84;197.78;54.78;4.10
2008;03;11;00;00;29.48;242.29;37.11;22.38
2008;03;12;00;00;35.46;262.30;44.26;18.37
2008;03;13;00;00;19.69;248.04;31.62;4.83
2008;03;14;00;00;21.30;248.23;34.11;7.59
2008;03;15;00;00;10.59;135.04;15.78;4.39
2008;03;16;00;00;27.57;237.86;36.97;15.79
2008;03;17;00;00;15.88;294.72;25.35;1.08
2008;03;18;00;00;9.87;141.30;20.93;1.80
2008;03;19;00;00;10.01;315.52;18.84;0.72
2008;03;20;00;00;17.42;273.21;40.74;5.32
2008;03;21;00;00;41.38;251.68;59.55;18.18
2008;03;22;00;00;16.89;252.69;30.66;1.48
2008;03;23;00;00;19.11;215.84;40.40;1.94
2008;03;24;00;00;16.81;234.04;31.08;3.40
2008;03;25;00;00;32.26;274.68;40.07;21.18
2008;03;26;00;00;16.38;237.07;30.90;3.83
2008;03;27;00;00;15.54;249.91;25.86;1.80
2008;03;28;00;00;9.26;171.29;21.93;3.88
2008;03;29;00;00;13.72;215.96;29.93;2.19
2008;03;30;00;00;14.54;164.50;23.04;6.62
2008;03;31;00;00;7.92;279.60;19.88;1.80
2008;04;01;00;00;7.45;254.95;15.86;1.44
2008;04;02;00;00;21.13;275.85;29.75;7.56
2008;04;03;00;00;13.48;312.66;21.26;6.11
2008;04;04;00;00;6.47;313.24;12.98;2.97
2008;04;05;00;00;16.43;240.60;29.54;4.55
2008;04;06;00;00;13.17;261.20;21.57;7.56
2008;04;07;00;00;27.26;229.59;47.71;0.80
2008;04;08;00;00;10.37;129.99;21.67;2.10
2008;04;09;00;00;10.56;142.90;17.85;1.02
2008;04;10;00;00;5.37;124.26;10.95;1.48
2008;04;11;00;00;13.13;199.09;29.16;5.05
2008;04;12;00;00;9.16;223.54;21.19;1.94
2008;04;13;00;00;7.31;193.21;14.62;1.02
2008;04;14;00;00;20.27;269.27;24.13;10.00
2008;04;15;00;00;15.18;298.62;24.72;3.42
2008;04;16;00;00;5.59;179.61;9.47;0.80
2008;04;17;00;00;8.98;170.79;17.87;0.00
2008;04;18;00;00;8.70;173.04;14.11;1.80
2008;04;19;00;00;15.29;230.64;30.56;3.32
2008;04;20;00;00;10.11;128.47;21.24;1.30
2008;04;21;00;00;12.03;241.82;28.82;2.41
2008;04;22;00;00;25.20;274.19;38.89;14.04
2008;04;23;00;00;7.15;255.68;14.80;0.72
2008;04;24;00;00;10.47;248.98;15.94;1.84
2008;04;25;00;00;9.80;256.78;14.97;0.72
2008;04;26;00;00;8.60;110.22;16.56;1.02
2008;04;27;00;00;8.76;132.13;18.25;0.00
2008;04;28;00;00;11.13;213.23;28.51;3.62
2008;04;29;00;00;9.75;202.46;20.72;2.90
2008;04;30;00;00;14.00;174.99;38.63;4.80
2008;05;01;00;00;7.10;199.60;12.26;2.16
2008;05;02;00;00;4.52;226.54;8.40;0.36
2008;05;03;00;00;7.30;105.52;14.97;1.53
2008;05;04;00;00;7.50;86.22;13.24;0.80
2008;05;05;00;00;17.18;95.68;27.40;2.74
2008;05;06;00;00;12.22;103.77;19.47;1.80
2008;05;07;00;00;7.12;94.37;13.85;2.55
2008;05;08;00;00;5.40;87.46;6.99;3.60
2008;05;09;00;00;8.62;92.61;14.12;4.45
2008;05;10;00;00;11.23;113.36;23.04;1.61
2008;05;11;00;00;6.59;138.53;11.79;1.53
2008;05;12;00;00;4.82;132.18;8.59;1.14
2008;05;13;00;00;3.46;181.27;7.28;0.36
2008;05;14;00;00;3.69;199.40;7.95;0.00
2008;05;15;00;00;8.87;218.59;19.35;2.41
2008;05;16;00;00;4.81;230.33;9.72;1.08
2008;05;17;00;00;8.35;211.29;20.07;2.10
2008;05;18;00;00;9.48;263.17;15.14;1.94
2008;05;19;00;00;9.88;88.11;15.53;5.40
2008;05;20;00;00;15.53;118.68;24.16;8.71
2008;05;21;00;00;7.53;122.20;11.38;0.00
2008;05;22;00;00;3.58;195.02;6.88;0.00
2008;05;23;00;00;4.09;100.48;7.90;0.72
2008;05;24;00;00;4.83;90.14;7.70;1.08
2008;05;25;00;00;7.27;76.68;16.18;1.48
2008;05;26;00;00;11.66;110.40;21.13;3.76
2008;05;27;00;00;11.14;140.52;21.92;1.14
2008;05;28;00;00;11.91;241.83;21.53;2.10
2008;05;29;00;00;8.98;230.55;27.04;1.14
2008;05;30;00;00;11.58;250.03;24.98;4.90
2008;05;31;00;00;5.64;218.58;11.57;1.44
2008;06;01;00;00;7.74;102.38;17.31;2.55
2008;06;02;00;00;11.69;257.10;27.12;0.51
2008;06;03;00;00;9.91;260.72;15.12;3.62
2008;06;04;00;00;12.97;298.48;20.87;7.70
2008;06;05;00;00;5.82;270.61;12.62;2.41
2008;06;06;00;00;11.25;247.67;21.05;1.14
2008;06;07;00;00;11.80;283.69;17.45;3.88
2008;06;08;00;00;5.53;83.62;11.21;1.44
2008;06;09;00;00;4.38;127.43;11.18;1.48
2008;06;10;00;00;2.70;200.84;4.35;0.72
2008;06;11;00;00;8.40;256.77;14.69;3.56
2008;06;12;00;00;15.16;301.23;23.76;7.90
2008;06;13;00;00;11.47;325.72;19.56;6.49
2008;06;14;00;00;6.50;283.80;11.30;0.72
2008;06;15;00;00;4.24;190.27;9.36;1.02
2008;06;16;00;00;5.83;150.27;10.54;0.36
2008;06;17;00;00;8.70;181.88;14.76;2.41
2008;06;18;00;00;4.69;270.17;12.26;0.36
2008;06;19;00;00;12.34;226.25;24.61;1.94
2008;06;20;00;00;9.45;261.15;16.95;3.32
2008;06;21;00;00;3.65;195.23;6.70;0.00
2008;06;22;00;00;9.30;207.97;19.88;2.28
2008;06;23;00;00;5.61;194.78;11.84;1.30
2008;06;24;00;00;5.41;248.81;15.18;1.02
2008;06;25;00;00;11.43;241.06;22.90;1.48
2008;06;26;00;00;4.95;242.99;10.50;0.72
2008;06;27;00;00;10.00;267.85;21.52;2.41
2008;06;28;00;00;6.45;286.02;14.17;2.62
2008;06;29;00;00;4.71;253.86;6.92;0.36
2008;06;30;00;00;5.07;224.83;11.09;2.10
2008;07;01;00;00;2.37;178.20;3.76;0.36
2008;07;02;00;00;4.64;177.67;9.03;1.44
2008;07;03;00;00;10.16;224.74;26.01;1.80
2008;07;04;00;00;8.53;282.96;14.59;1.61
2008;07;05;00;00;3.10;186.84;5.35;0.36
2008;07;06;00;00;9.20;274.74;18.33;1.94
2008;07;07;00;00;16.40;248.25;27.91;4.69
2008;07;08;00;00;20.73;253.96;30.01;8.37
2008;07;09;00;00;11.74;246.69;17.46;2.97
2008;07;10;00;00;7.90;197.75;14.47;0.72
2008;07;11;00;00;8.20;192.02;20.37;0.00
2008;07;12;00;00;8.84;251.51;18.00;2.55
2008;07;13;00;00;6.48;290.41;14.83;1.94
2008;07;14;00;00;10.89;267.07;22.03;2.41
2008;07;15;00;00;5.13;189.19;8.43;1.48
2008;07;16;00;00;10.08;232.26;20.28;1.14
2008;07;17;00;00;6.90;251.82;16.07;1.53
2008;07;18;00;00;10.26;250.99;16.17;1.30
2008;07;19;00;00;13.64;229.45;26.64;4.84
2008;07;20;00;00;11.28;278.37;20.62;3.60
2008;07;21;00;00;13.83;285.68;23.68;5.00
2008;07;22;00;00;6.32;249.18;10.31;2.04
2008;07;23;00;00;11.07;101.32;21.75;1.08
2008;07;24;00;00;12.11;134.81;24.49;1.30
2008;07;25;00;00;6.74;180.28;18.46;1.30
2008;07;26;00;00;6.23;216.52;14.59;1.48
2008;07;27;00;00;4.23;189.03;7.41;0.36
2008;07;28;00;00;3.70;170.33;9.45;0.36
2008;07;29;00;00;6.77;212.36;13.53;0.72
2008;07;30;00;00;4.86;148.75;8.89;1.61
2008;07;31;00;00;5.40;125.51;9.69;1.48
2008;08;01;00;00;10.28;209.82;21.05;1.14
2008;08;02;00;00;7.26;241.98;14.76;2.19
2008;08;03;00;00;10.28;253.95;16.10;3.56
2008;08;04;00;00;13.47;230.23;26.58;4.33
2008;08;05;00;00;8.97;263.97;15.65;1.61
2008;08;06;00;00;8.70;108.36;11.79;4.68
2008;08;07;00;00;9.81;201.52;18.95;3.76
2008;08;08;00;00;18.92;255.49;29.80;6.92
2008;08;09;00;00;8.22;276.79;12.40;0.51
2008;08;10;00;00;8.48;210.00;15.33;3.24
2008;08;11;00;00;7.48;175.58;13.71;0.80
2008;08;12;00;00;12.75;197.23;29.02;0.72
2008;08;13;00;00;15.37;254.80;22.82;5.96
2008;08;14;00;00;7.18;230.56;22.33;2.16
2008;08;15;00;00;14.70;292.24;21.67;5.59
2008;08;16;00;00;9.58;132.94;17.31;1.84
2008;08;17;00;00;7.83;209.67;15.88;1.80
2008;08;18;00;00;7.85;162.22;12.57;2.31
2008;08;19;00;00;8.96;223.15;16.42;0.36
2008;08;20;00;00;13.06;254.18;21.54;3.22
2008;08;21;00;00;4.80;194.33;9.29;1.48
2008;08;22;00;00;9.60;188.13;22.10;2.55
2008;08;23;00;00;13.22;253.69;22.82;6.92
2008;08;24;00;00;4.06;231.66;8.67;1.80
2008;08;25;00;00;5.57;254.78;12.07;0.36
2008;08;26;00;00;4.30;165.68;8.31;0.00
2008;08;27;00;00;5.30;241.37;11.50;0.36
2008;08;28;00;00;7.34;287.70;12.68;3.22
2008;08;29;00;00;5.37;277.76;12.86;0.36
2008;08;30;00;00;9.23;105.09;15.70;2.16
2008;08;31;00;00;10.18;185.68;20.61;2.88
2008;09;01;00;00;6.19;255.42;10.90;2.41
2008;09;02;00;00;3.90;194.70;10.01;0.51
2008;09;03;00;00;8.91;193.42;34.56;1.02
2008;09;04;00;00;7.42;194.02;14.92;0.36
2008;09;05;00;00;11.95;122.67;22.16;3.71
2008;09;06;00;00;6.94;238.99;14.76;2.16
2008;09;07;00;00;8.95;241.94;17.30;4.68
2008;09;08;00;00;4.36;129.06;8.09;0.51
2008;09;09;00;00;4.44;124.91;10.32;1.44
2008;09;10;00;00;5.02;201.23;12.18;1.08
2008;09;11;00;00;7.80;144.98;17.53;2.10
2008;09;12;00;00;17.24;241.22;31.79;2.97
2008;09;13;00;00;10.97;282.53;19.39;2.81
2008;09;14;00;00;9.56;34.74;17.11;4.10
2008;09;15;00;00;6.99;129.85;13.05;1.08
2008;09;16;00;00;8.98;64.70;14.84;0.80
2008;09;17;00;00;7.23;83.72;14.58;0.36
2008;09;18;00;00;10.67;169.04;19.48;1.44
2008;09;19;00;00;6.49;260.70;13.68;2.28
2008;09;20;00;00;8.82;116.48;18.36;0.80
2008;09;21;00;00;9.35;139.88;19.35;0.80
2008;09;22;00;00;6.46;43.51;11.59;0.72
2008;09;23;00;00;6.07;160.57;11.16;3.10
2008;09;24;00;00;6.35;131.89;13.32;0.00
2008;09;25;00;00;8.18;168.65;16.58;0.51
2008;09;26;00;00;18.88;106.87;29.96;4.20
2008;09;27;00;00;10.31;143.59;22.32;1.80
2008;09;28;00;00;5.29;217.19;10.80;1.08
2008;09;29;00;00;9.70;212.57;19.77;0.72
2008;09;30;00;00;15.56;253.31;26.53;3.76
2008;10;01;00;00;29.49;251.02;38.03;20.73
2008;10;02;00;00;19.81;261.12;29.88;7.07
2008;10;03;00;00;19.52;251.93;29.91;6.92
2008;10;04;00;00;19.95;241.96;31.77;7.09
2008;10;05;00;00;10.07;193.69;17.88;6.57
2008;10;06;00;00;12.74;238.09;25.23;1.53
2008;10;07;00;00;4.13;173.05;7.59;1.30
2008;10;08;00;00;9.03;247.73;17.16;3.05
2008;10;09;00;00;8.44;318.69;15.28;1.94
2008;10;10;00;00;5.19;169.98;10.16;0.72
2008;10;11;00;00;5.42;159.16;7.93;1.44
2008;10;12;00;00;5.94;99.91;8.37;3.24
2008;10;13;00;00;6.18;191.81;9.53;2.60
2008;10;14;00;00;5.42;259.95;10.64;0.80
2008;10;15;00;00;9.76;243.89;18.43;2.16
2008;10;16;00;00;18.64;271.01;31.31;10.01
2008;10;17;00;00;5.84;288.83;11.61;1.02
2008;10;18;00;00;4.67;221.11;8.50;1.48
2008;10;19;00;00;3.66;177.75;7.63;1.14
2008;10;20;00;00;8.03;158.57;12.07;1.94
2008;10;21;00;00;7.73;184.51;27.87;1.94
2008;10;22;00;00;17.24;322.58;23.47;0.72
2008;10;23;00;00;8.64;149.68;19.52;1.53
2008;10;24;00;00;4.83;218.29;9.03;1.80
2008;10;25;00;00;3.64;96.89;7.70;0.72
2008;10;26;00;00;4.65;178.27;10.08;1.08
2008;10;27;00;00;10.17;211.60;28.81;2.81
2008;10;28;00;00;6.26;308.57;9.11;3.60
2008;10;29;00;00;8.63;210.90;15.99;3.22
2008;10;30;00;00;11.94;191.99;22.35;3.88
2008;10;31;00;00;10.92;139.98;25.12;0.72
2008;11;01;00;00;5.40;111.39;14.81;0.51
2008;11;02;00;00;6.44;107.07;14.37;0.51
2008;11;03;00;00;6.59;199.38;11.97;3.22
2008;11;04;00;00;4.22;258.54;11.50;0.36
2008;11;05;00;00;3.34;308.39;9.03;0.72
2008;11;06;00;00;5.75;286.71;11.68;0.80
2008;11;07;00;00;4.42;179.94;7.29;0.72
2008;11;08;00;00;4.90;141.79;10.44;0.00
2008;11;09;00;00;11.42;182.40;16.79;6.62
2008;11;10;00;00;9.24;189.06;18.09;2.55
2008;11;11;00;00;12.41;241.33;21.67;4.68
2008;11;12;00;00;7.42;246.19;14.33;2.16
2008;11;13;00;00;8.65;222.29;15.46;5.77
2008;11;14;00;00;3.08;185.69;5.41;1.02
2008;11;15;00;00;4.36;223.73;9.20;1.02
2008;11;16;00;00;7.46;271.85;14.28;1.84
2008;11;17;00;00;6.44;130.51;12.73;1.84
2008;11;18;00;00;6.36;212.12;11.18;1.53
2008;11;19;00;00;8.39;237.31;11.75;3.26
2008;11;20;00;00;21.18;254.44;30.61;8.91
2008;11;21;00;00;35.24;275.14;46.21;25.84
2008;11;22;00;00;29.55;291.77;45.31;16.86
2008;11;23;00;00;31.59;251.55;60.58;11.53
2008;11;24;00;00;19.96;245.52;53.85;6.76
2008;11;25;00;00;13.37;294.40;23.91;3.22
2008;11;26;00;00;3.97;151.98;7.92;1.02
2008;11;27;00;00;4.90;146.27;7.42;2.31
2008;11;28;00;00;8.10;194.00;14.00;0.36
2008;11;29;00;00;7.87;140.04;13.68;1.80
2008;11;30;00;00;10.61;161.59;20.27;4.20
2008;12;01;00;00;11.48;227.12;24.12;1.53
2008;12;02;00;00;20.06;249.34;32.04;10.64
2008;12;03;00;00;12.18;193.02;21.07;7.59
2008;12;04;00;00;22.27;198.23;49.70;7.24
2008;12;05;00;00;25.92;241.81;33.82;7.42
2008;12;06;00;00;24.78;255.00;37.84;11.79
2008;12;07;00;00;8.44;214.80;17.37;1.14
2008;12;08;00;00;8.23;120.86;19.48;1.30
2008;12;09;00;00;6.94;184.75;9.79;4.83
2008;12;10;00;00;14.77;330.83;20.32;5.05
2008;12;11;00;00;16.58;350.71;20.88;11.44
2008;12;12;00;00;6.48;260.97;10.63;2.31
2008;12;13;00;00;15.98;153.17;27.79;1.08
2008;12;14;00;00;8.94;199.80;29.08;1.08
2008;12;15;00;00;5.81;281.44;9.96;0.80
2008;12;16;00;00;7.41;274.70;13.21;2.52
2008;12;17;00;00;19.28;267.95;29.91;9.18
2008;12;18;00;00;12.88;264.64;23.78;5.63
2008;12;19;00;00;12.35;234.65;24.97;2.16
2008;12;20;00;00;16.58;248.03;24.39;5.96
2008;12;21;00;00;10.42;244.03;19.30;6.92
2008;12;22;00;00;8.82;240.94;14.24;4.45
2008;12;23;00;00;3.53;165.16;7.70;1.02
2008;12;24;00;00;3.38;193.81;5.48;0.80
2008;12;25;00;00;25.30;75.90;62.02;1.14
2008;12;26;00;00;32.98;72.54;71.38;13.20
2008;12;27;00;00;13.04;99.96;21.92;2.90
2008;12;28;00;00;7.24;93.81;12.10;1.61
2008;12;29;00;00;4.83;116.82;11.09;0.00
2008;12;30;00;00;3.58;142.88;8.23;0.36
2008;12;31;00;00;7.69;143.79;18.01;1.44
2009;01;01;00;00;5.79;183.70;19.71;0.36
2009;01;02;00;00;11.08;173.24;31.33;3.88
2009;01;03;00;00;9.11;150.81;30.25;2.52
2009;01;04;00;00;4.56;225.63;12.07;1.14
2009;01;05;00;00;9.99;296.38;17.46;3.40
2009;01;06;00;00;9.96;165.64;18.08;2.90
2009;01;07;00;00;8.01;289.19;14.24;1.80
2009;01;08;00;00;10.82;73.92;16.31;3.76
2009;01;09;00;00;6.56;170.93;21.13;0.51
2009;01;10;00;00;7.68;156.82;15.94;1.14
2009;01;11;00;00;7.30;103.63;13.85;1.48
2009;01;12;00;00;10.99;114.56;16.92;5.32
2009;01;13;00;00;10.72;109.78;13.85;6.29
2009;01;14;00;00;12.40;224.88;24.25;3.32
2009;01;15;00;00;12.40;153.03;24.51;0.80
2009;01;16;00;00;12.65;115.11;21.37;6.79
2009;01;17;00;00;11.88;180.18;21.90;3.32
2009;01;18;00;00;23.58;208.38;49.05;6.44
2009;01;19;00;00;20.69;201.33;34.62;10.00
2009;01;20;00;00;5.83;183.06;19.52;1.08
2009;01;21;00;00;3.75;241.75;7.63;1.44
2009;01;22;00;00;11.93;150.72;19.27;5.00
2009;01;23;00;00;28.43;217.88;46.45;11.73
2009;01;24;00;00;12.60;174.58;19.13;3.71
2009;01;25;00;00;11.05;148.98;23.17;3.05
2009;01;26;00;00;4.00;235.80;6.29;1.14
2009;01;27;00;00;3.58;232.22;5.48;1.44
2009;01;28;00;00;5.79;165.95;10.04;2.55
2009;01;29;00;00;8.66;148.77;18.78;1.08
2009;01;30;00;00;13.31;98.19;21.13;3.88
2009;01;31;00;00;15.15;104.81;22.39;2.10
2009;02;01;00;00;21.01;104.74;34.43;9.18
2009;02;02;00;00;13.70;115.78;23.68;3.40
2009;02;03;00;00;5.96;215.77;13.72;1.48
2009;02;04;00;00;3.28;158.96;9.18;0.72
2009;02;05;00;00;9.91;155.27;20.14;0.72
2009;02;06;00;00;8.88;140.65;21.77;0.80
2009;02;07;00;00;9.31;250.60;13.71;0.72
2009;02;08;00;00;14.20;303.38;22.88;4.51
2009;02;09;00;00;10.36;190.27;17.41;6.15
2009;02;10;00;00;48.73;239.86;70.94;10.95
2009;02;11;00;00;22.47;295.51;36.94;14.51
2009;02;12;00;00;25.24;267.28;39.24;14.08
2009;02;13;00;00;15.24;276.21;20.88;9.45
2009;02;14;00;00;18.95;177.72;32.79;4.21
2009;02;15;00;00;3.69;191.06;7.39;0.36
2009;02;16;00;00;12.13;241.57;17.65;8.29
2009;02;17;00;00;31.16;220.46;43.63;13.18
2009;02;18;00;00;18.38;95.60;29.95;11.11
2009;02;19;00;00;6.99;175.09;12.56;1.94
2009;02;20;00;00;7.33;229.69;9.57;4.33
2009;02;21;00;00;7.12;256.47;18.72;0.00
2009;02;22;00;00;12.19;242.49;15.99;5.15
2009;02;23;00;00;13.45;280.64;17.48;9.06
2009;02;24;00;00;11.08;208.14;18.84;5.94
2009;02;25;00;00;4.69;156.02;9.00;0.72
2009;02;26;00;00;11.45;230.08;23.32;1.80
2009;02;27;00;00;12.29;261.11;18.36;4.39
2009;02;28;00;00;4.58;121.41;6.92;1.80
2009;03;01;00;00;8.38;164.22;19.04;2.31
2009;03;02;00;00;11.72;245.66;20.95;3.32
2009;03;03;00;00;6.75;236.10;10.63;1.30
2009;03;04;00;00;12.06;198.69;20.46;2.90
2009;03;05;00;00;18.25;295.71;22.32;12.77
2009;03;06;00;00;24.39;282.62;28.14;19.77
2009;03;07;00;00;15.49;241.22;21.96;5.50
2009;03;08;00;00;20.17;204.96;39.76;4.33
2009;03;09;00;00;27.62;270.17;34.23;18.75
2009;03;10;00;00;30.37;250.44;43.48;18.45
2009;03;11;00;00;13.51;282.65;35.28;4.51
2009;03;12;00;00;8.96;219.75;19.86;4.10
2009;03;13;00;00;11.64;232.28;21.46;4.20
2009;03;14;00;00;11.02;217.33;21.40;1.48
2009;03;15;00;00;11.30;278.39;19.47;5.12
2009;03;16;00;00;5.22;129.30;11.97;0.36
2009;03;17;00;00;6.98;220.99;13.08;1.61
2009;03;18;00;00;7.55;72.31;11.97;3.26
2009;03;19;00;00;12.14;116.77;26.55;0.36
2009;03;20;00;00;14.35;109.16;26.11;2.88
2009;03;21;00;00;5.13;123.30;9.96;1.30
2009;03;22;00;00;7.95;242.73;15.65;2.28
2009;03;23;00;00;22.89;252.28;41.76;5.32
2009;03;24;00;00;22.96;287.33;39.96;9.50
2009;03;25;00;00;32.46;249.80;52.98;13.20
2009;03;26;00;00;24.85;258.64;33.53;13.34
2009;03;27;00;00;28.24;246.22;40.45;6.95
2009;03;28;00;00;14.11;227.07;28.77;3.24
2009;03;29;00;00;7.33;174.74;12.88;1.61
2009;03;30;00;00;13.91;170.20;27.29;3.71
2009;03;31;00;00;8.21;183.39;20.63;1.14
2009;04;01;00;00;5.74;238.32;11.79;1.84
2009;04;02;00;00;4.69;268.98;9.75;0.80
2009;04;03;00;00;8.00;259.85;13.80;3.67
2009;04;04;00;00;5.71;257.01;8.59;2.52
2009;04;05;00;00;5.78;246.75;11.97;1.14
2009;04;06;00;00;4.98;129.18;9.79;0.00
2009;04;07;00;00;10.02;203.98;18.86;1.30
2009;04;08;00;00;6.07;243.19;14.06;0.80
2009;04;09;00;00;4.79;95.44;7.20;2.41
2009;04;10;00;00;5.30;123.75;9.79;2.74
2009;04;11;00;00;9.03;126.69;16.34;2.97
2009;04;12;00;00;4.15;134.12;7.59;1.44
2009;04;13;00;00;4.65;271.80;9.18;2.04
2009;04;14;00;00;5.79;120.88;9.53;2.55
2009;04;15;00;00;6.11;120.39;9.02;3.40
2009;04;16;00;00;8.34;244.41;17.65;4.02
2009;04;17;00;00;17.53;251.36;29.96;5.60
2009;04;18;00;00;10.06;243.30;17.64;1.08
2009;04;19;00;00;7.29;173.09;15.82;2.55
2009;04;20;00;00;7.19;204.02;10.48;4.45
2009;04;21;00;00;8.74;182.80;13.80;1.80
2009;04;22;00;00;12.21;238.77;21.24;0.80
2009;04;23;00;00;8.19;148.49;15.82;0.51
2009;04;24;00;00;9.28;117.39;16.14;0.51
2009;04;25;00;00;10.56;106.35;17.48;5.05
2009;04;26;00;00;5.83;157.42;12.40;2.31
2009;04;27;00;00;7.53;262.91;18.51;1.14
2009;04;28;00;00;9.78;171.03;16.24;2.19
2009;04;29;00;00;15.55;228.61;23.44;4.02
2009;04;30;00;00;6.38;145.44;10.18;2.81
2009;05;01;00;00;4.85;138.03;10.20;1.08
2009;05;02;00;00;6.31;239.60;12.88;2.74
2009;05;03;00;00;7.30;250.48;14.97;0.36
2009;05;04;00;00;11.90;211.33;20.52;4.32
2009;05;05;00;00;10.70;243.33;21.39;2.28
2009;05;06;00;00;16.58;263.54;28.62;6.92
2009;05;07;00;00;3.87;183.85;7.64;1.08
2009;05;08;00;00;8.19;209.32;18.86;1.80
2009;05;09;00;00;11.37;158.30;19.16;1.08
2009;05;10;00;00;8.40;180.38;21.31;3.32
2009;05;11;00;00;4.51;144.74;9.02;1.14
2009;05;12;00;00;8.44;131.54;20.77;1.61
2009;05;13;00;00;4.11;186.05;12.74;0.51
2009;05;14;00;00;4.70;190.01;10.99;0.51
2009;05;15;00;00;13.35;252.12;29.99;5.90
2009;05;16;00;00;5.89;201.58;18.58;0.72
2009;05;17;00;00;15.24;194.09;19.97;8.71
2009;05;18;00;00;4.92;193.70;14.11;1.08
2009;05;19;00;00;5.59;155.16;12.18;1.44
2009;05;20;00;00;6.94;141.95;9.37;4.32
2009;05;21;00;00;8.59;168.97;24.57;3.56
2009;05;22;00;00;13.48;212.33;27.34;3.60
2009;05;23;00;00;7.80;130.88;14.78;1.80
2009;05;24;00;00;8.14;157.24;17.39;3.32
2009;05;25;00;00;2.92;111.45;5.99;0.72
2009;05;26;00;00;13.32;228.84;21.92;3.32
2009;05;27;00;00;10.06;297.89;24.93;3.60
2009;05;28;00;00;11.80;281.76;22.06;2.74
2009;05;29;00;00;10.73;116.62;22.35;2.60
2009;05;30;00;00;16.33;90.98;26.21;2.81
2009;05;31;00;00;8.27;102.16;18.00;0.36
2009;06;01;00;00;6.92;172.95;14.57;1.14
2009;06;02;00;00;6.12;106.22;11.92;0.00
2009;06;03;00;00;11.96;335.35;22.96;2.81
2009;06;04;00;00;11.22;316.22;16.33;3.60
2009;06;05;00;00;7.31;292.70;13.04;2.19
2009;06;06;00;00;12.16;220.85;24.74;0.36
2009;06;07;00;00;14.61;242.17;25.60;3.26
2009;06;08;00;00;6.10;142.34;12.65;0.00
2009;06;09;00;00;9.95;194.49;19.48;3.60
2009;06;10;00;00;7.76;194.34;18.84;2.04
2009;06;11;00;00;22.37;258.50;28.46;8.91
2009;06;12;00;00;9.67;245.28;19.83;1.94
2009;06;13;00;00;5.20;229.52;10.74;0.36
2009;06;14;00;00;10.47;178.75;44.78;2.81
